orderID,year,offence_type,offence_group,gender,source,target,value,,,,,,Gender
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Immediate custody,22,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,10,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,18,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,196,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,85,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,32,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,35,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Immediate custody,35,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,25,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,8,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,147,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,61,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,103,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,10,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,19,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Immediate custody,23,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Immediate custody,18,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,9,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Immediate custody,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,5,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,6,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,5,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,8,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,4,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Immediate custody,3,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,37,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,52,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,28,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,23,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,40,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,7,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,27,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,41,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,73,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,53,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,51,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,14,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,16,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,34,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,142,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,77,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,159,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,30,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,69,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,34,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,223,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,13,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,17,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,37,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,21,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,56,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,198,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,184,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1138,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,35,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,37,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,932,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,30,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,277,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,252,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,7,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,176,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,134,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,49,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,72,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,25,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,12,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1165,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,18,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,230,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,271,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,33,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,143,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,19,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,5,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,184,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,28,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,311,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,510,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,10,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,36,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,18,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,23,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,21,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,19,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,96,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,25,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,207,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,32,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,917,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,259,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,228,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,298,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,12,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,97,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,13,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,10,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,7,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,50,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,53,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,43,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,79,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,23,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,175,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,123,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,282,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,432,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,918,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,126,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,36,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,282,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,15,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,13,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,182,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,16,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,8,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,41,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,37,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,380,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,302,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,20,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,68,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,19,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,323,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,238,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,12,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,180,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,991,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,104,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,6,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,217,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,70,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,295,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,30,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,56,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,31,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,61,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,38,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,68,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,34,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,39,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,117,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,92,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,51,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,44,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,34,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,47,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,40,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,8,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,30,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,39,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,17,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,27,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,26,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,309,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,144,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,514,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,5,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1165,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,10,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,254,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,194,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,64,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,10,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,29,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,197,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,34,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,6,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,9,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,165,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,47,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,18,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,190,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,49,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,364,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,120,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,43,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,40,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,400,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,43,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,48,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,58,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,140,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,114,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,254,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,27,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,23,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,6,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,153,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,9,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,67,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,166,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,52,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,42,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,3,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,26,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,471,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,43,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,266,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,15,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,31,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,25,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,136,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,725,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,51,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,15,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,39,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,418,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,11,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,1,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,134,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,52,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,211,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,13,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,151,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,189,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,57,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,51,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,14,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,27,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,9,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,2,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,136,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,22,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,101,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,91,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,59,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,175,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,84,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1021,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,18,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,51,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,4,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,228,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,125,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,35,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,68,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,38,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,132,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,13,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,1361,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,80,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,35,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,129,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,41,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,56,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,326,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,45,,,,,,
0,0,Juveniles,0,0,1-2 previous convictions/cautions,Other,251,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,44,,,,,,
0,0,Adults,0,0,1-2 previous convictions/cautions,Other,329,,,,,,
